time,global_anom_mean
"(Timestamp('2016-08-01 00:00:00'), 0.0)",0.89287746
"(Timestamp('2016-09-01 00:00:00'), 0.0)",0.8155378
"(Timestamp('2016-10-01 00:00:00'), 0.0)",0.99620104
"(Timestamp('2016-11-01 00:00:00'), 0.0)",1.338709
"(Timestamp('2016-12-01 00:00:00'), 0.0)",0.96705645
"(Timestamp('2017-01-01 00:00:00'), 0.0)",1.0372094
"(Timestamp('2017-02-01 00:00:00'), 0.0)",1.112749
"(Timestamp('2017-03-01 00:00:00'), 0.0)",0.9593795
"(Timestamp('2017-04-01 00:00:00'), 0.0)",0.81824034
"(Timestamp('2017-05-01 00:00:00'), 0.0)",0.69725317
"(Timestamp('2017-06-01 00:00:00'), 0.0)",0.22448397
"(Timestamp('2017-07-01 00:00:00'), 0.0)",0.48041365
"(Timestamp('2017-08-01 00:00:00'), 0.0)",0.47205427
"(Timestamp('2017-09-01 00:00:00'), 0.0)",0.6453053
"(Timestamp('2017-10-01 00:00:00'), 0.0)",1.1551834
"(Timestamp('2017-11-01 00:00:00'), 0.0)",1.0542746
"(Timestamp('2017-12-01 00:00:00'), 0.0)",1.056241
"(Timestamp('2018-01-01 00:00:00'), 0.0)",0.83226633
"(Timestamp('2018-02-01 00:00:00'), 0.0)",1.0436687
"(Timestamp('2018-03-01 00:00:00'), 0.0)",0.5144343
"(Timestamp('2018-04-01 00:00:00'), 0.0)",0.7637128
"(Timestamp('2018-05-01 00:00:00'), 0.0)",0.71307415
"(Timestamp('2018-06-01 00:00:00'), 0.0)",0.6136872
"(Timestamp('2018-07-01 00:00:00'), 0.0)",0.59704584
"(Timestamp('2018-08-01 00:00:00'), 0.0)",0.69558704
"(Timestamp('2018-09-01 00:00:00'), 0.0)",0.5648777
"(Timestamp('2018-10-01 00:00:00'), 0.0)",1.2873086
"(Timestamp('2018-11-01 00:00:00'), 0.0)",0.8339628
"(Timestamp('2018-12-01 00:00:00'), 0.0)",0.9091587
"(Timestamp('2019-01-01 00:00:00'), 0.0)",0.5713987
"(Timestamp('2019-02-01 00:00:00'), 0.0)",0.79600376
"(Timestamp('2019-03-01 00:00:00'), 0.0)",1.022072
"(Timestamp('2019-04-01 00:00:00'), 0.0)",0.97267765
"(Timestamp('2019-05-01 00:00:00'), 0.0)",0.8143725
"(Timestamp('2019-06-01 00:00:00'), 0.0)",0.50238943
"(Timestamp('2019-07-01 00:00:00'), 0.0)",0.6681201
"(Timestamp('2019-08-01 00:00:00'), 0.0)",0.7474478
"(Timestamp('2019-09-01 00:00:00'), 0.0)",0.7490483
"(Timestamp('2019-10-01 00:00:00'), 0.0)",1.1220481
"(Timestamp('2019-11-01 00:00:00'), 0.0)",1.1017442
"(Timestamp('2019-12-01 00:00:00'), 0.0)",1.1141526
"(Timestamp('2020-01-01 00:00:00'), 0.0)",0.96084887
"(Timestamp('2020-02-01 00:00:00'), 0.0)",1.0646751
"(Timestamp('2020-03-01 00:00:00'), 0.0)",0.66035527
"(Timestamp('2020-04-01 00:00:00'), 0.0)",1.1798632
"(Timestamp('2020-05-01 00:00:00'), 0.0)",0.93291426
"(Timestamp('2020-06-01 00:00:00'), 0.0)",0.73090625
"(Timestamp('2020-07-01 00:00:00'), 0.0)",0.64254344
"(Timestamp('2020-08-01 00:00:00'), 0.0)",0.52253556
"(Timestamp('2020-09-01 00:00:00'), 0.0)",0.99866945
"(Timestamp('2020-10-01 00:00:00'), 0.0)",0.9500302
"(Timestamp('2020-11-01 00:00:00'), 0.0)",1.4215302
"(Timestamp('2020-12-01 00:00:00'), 0.0)",0.8049394
"(Timestamp('2021-01-01 00:00:00'), 0.0)",0.7374863
"(Timestamp('2021-02-01 00:00:00'), 0.0)",0.44165066
"(Timestamp('2021-03-01 00:00:00'), 0.0)",0.67587733
"(Timestamp('2021-04-01 00:00:00'), 0.0)",0.56632006
"(Timestamp('2021-05-01 00:00:00'), 0.0)",0.59679085
"(Timestamp('2021-06-01 00:00:00'), 0.0)",0.41861853
"(Timestamp('2021-07-01 00:00:00'), 0.0)",0.67766845
"(Timestamp('2021-08-01 00:00:00'), 0.0)",0.50254273
"(Timestamp('2021-09-01 00:00:00'), 0.0)",0.9003116
"(Timestamp('2021-10-01 00:00:00'), 0.0)",1.1991771
"(Timestamp('2021-11-01 00:00:00'), 0.0)",0.9922588
"(Timestamp('2021-12-01 00:00:00'), 0.0)",0.8900914
"(Timestamp('2022-01-01 00:00:00'), 0.0)",0.8344907
"(Timestamp('2022-02-01 00:00:00'), 0.0)",1.0394007
"(Timestamp('2022-03-01 00:00:00'), 0.0)",1.275761
"(Timestamp('2022-04-01 00:00:00'), 0.0)",0.678667
"(Timestamp('2022-05-01 00:00:00'), 0.0)",0.6943255
"(Timestamp('2022-06-01 00:00:00'), 0.0)",0.82602304
"(Timestamp('2022-07-01 00:00:00'), 0.0)",0.76265705
"(Timestamp('2022-08-01 00:00:00'), 0.0)",0.75388837
"(Timestamp('2022-09-01 00:00:00'), 0.0)",0.67659354
"(Timestamp('2022-10-01 00:00:00'), 0.0)",1.1023275
"(Timestamp('2022-11-01 00:00:00'), 0.0)",0.5417708
"(Timestamp('2022-12-01 00:00:00'), 0.0)",0.69790715
"(Timestamp('2023-01-01 00:00:00'), 0.0)",0.70999867
"(Timestamp('2023-02-01 00:00:00'), 0.0)",0.8923694
"(Timestamp('2023-03-01 00:00:00'), 0.0)",1.1269107
"(Timestamp('2023-04-01 00:00:00'), 0.0)",0.8124943
"(Timestamp('2023-05-01 00:00:00'), 0.0)",0.6285633
"(Timestamp('2023-06-01 00:00:00'), 0.0)",0.76608175
"(Timestamp('2023-07-01 00:00:00'), 0.0)",0.84648585
"(Timestamp('2023-08-01 00:00:00'), 0.0)",0.88810015
"(Timestamp('2023-09-01 00:00:00'), 0.0)",1.4750904
"(Timestamp('2023-10-01 00:00:00'), 0.0)",1.3702112
"(Timestamp('2023-11-01 00:00:00'), 0.0)",1.3923724
"(Timestamp('2023-12-01 00:00:00'), 0.0)",1.3512172
"(Timestamp('2024-01-01 00:00:00'), 0.0)",0.9700376
"(Timestamp('2024-02-01 00:00:00'), 0.0)",1.3797112
